NUMBER,WHO_ID,DATASET,PROP_ID,WHO_REGION,COUNTRY_TERRITORY_AREA,COUNTRY_CODE,ISO_3166_1_NUMERIC,ADMIN_LEVEL,AREA_COVERED,PROV_CATEGORY,PROV_SUBCATEGORY,PROV_MEASURE,WHO_CODE,WHO_CATEGORY,WHO_SUBCATEGORY,WHO_MEASURE,TARGETED,VALUE_USD,PERCENT_INTEREST,COMMENTS,NON_COMPLIANCE,RESPONSE_TYPE,SOURCE,SOURCE_TYPE,LINK,SOURCE_ALT,DATE_START,DATE_END,DATE_ENTRY,Sys_BatchID
4222,ACAPS_4222,ACAPS,6129,EURO,Italy,ITA,380,national,,Public health measures,,Strengthening the public health system,8.2,Other measures,,Scaling up,No,,,Additional clinical trials for treatments granted (Colchicine),Not applicable,Introduction / extension of measures,Ministry of Health,Government,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4496,,2020-04-16,,2020-04-18,9261
29127,CSHVienna_1515,CSHVienna,1515,EURO,Italy,ITA,380,national,,Social distancing,Small gathering cancellation,Closure of non-essential shops,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,,,,". Decree of the President of the Council of Ministers 22 March 2020 Further implementing provisions of the decree-law of 23 February 2020, n. 6, containing urgent measures regarding the containment and management of the epidemiological emergency from COVID-19, applicable on the whole national territory. (20A01807)
 (OJ General Series, n.76 of 22 March 2020)",,,,,http://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=73729,,2020-03-22,,2020-03-22,9261
24696,OxCGRT2658,OxCGRT,OXCGRT008841,EURO,Italy,ITA,380,national,,,,C6 - shelter-in-place and home confinement orders - 3,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,1,,,Stricter lockdown rules are introduced - exercise outside is forbidden  https://web.archive.org/web/20200425193834/http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4283,Required,,,,,,2020-03-20,,,9261
4243,ACAPS_4243,ACAPS,7297,EURO,Italy,ITA,380,other,"Salerno, Turin, Catania",Movement restrictions,,Checkpoints within the country,4.5.3,Social and physical distancing measures,Domestic travel,Restricting entry,Yes,,,Various prefects have increased their controls in connection with the holidays of the anniversary of the Liberation and Labor Day for the 25th April and 1st May,Not applicable,Introduction / extension of measures,Ministry of the Interior,Government,https://www.interno.gov.it/it/notizie/salerno-intensificazione-dei-controlli-25-aprile-e-1deg-maggio,https://www.interno.gov.it/it/notizie/controlli-intensificati-torino-25-aprile,2020-04-23,,2020-04-24,9261
4192,ACAPS_4192,ACAPS,3904,EURO,Italy,ITA,380,national,,Social distancing,,Limit public gatherings,4.3,Social and physical distancing measures,"Gatherings, businesses and services",,No,,,"Ministry publishes clarification of public gathering measures, including limiting only one parent being able to go outside, clarification around ban of jogging and going outside with elderly",Not applicable,Introduction / extension of measures,Ministry of Health,Government,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4374,,2020-03-31,,2020-04-05,9261
29050,CSHVienna_1448,CSHVienna,1448,EURO,Italy,ITA,380,other,Rome Fiumicino,"Case identification, contact tracing and related measures",Airport health check,,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,.,,,,,http://www.salute.gov.it/portale/news/p3_2_4_1_1.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5376,,2020-01-26,,2020-01-26,9261
4177,ACAPS_4177,ACAPS,1687,EURO,Italy,ITA,380,national,,Public health measures,,Isolation and quarantine policies,3.1.3,Surveillance and response measures,Detecting and isolating cases,Isolation,Yes,,,All people coming from China or other risk areas have to give notice to the officials and a 14 days fiduciary self-isolation applies,Not applicable,Introduction / extension of measures,Ministry of Health,Government,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioComunicatiNuovoCoronavirus.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5453,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioComunicatiNuovoCoronavirus.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5451,2020-02-21,,2020-03-23,9261
20287,GPHIN06326,GPHIN,6326,EURO,Italy,ITA,380,national,,,,PPE,8.2,Other measures,,Scaling up,,,,"Italy said it will use a mobile application to track the contacts of people who have tested positive for COVID-19. The app named Immuni has been developed by Milan-based software house Bending Spoons in partnership with Lombardy’s Medical Center Santagostino and marketing company Jakala. It will also alert with a message whoever has come in contact with an infected person, reducing the risk of further spread of the virus. Announcing the move, Special Commissioner for Emergency Domenico Arcuri said the app was given free of cost to the government by the software house.",,,,Media,,,2020-04-17,,2020-04-17,9261
12212,GPHIN00907,GPHIN,907,EURO,Italy,ITA,380,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Italy is prepared to screen train passengers if the COVID-19 outbreak worsens, the head of Italy's emergency response service says. Since declaring a state of emergency over the outbreak, the country has suspended direct flights to and from China and ordered health checks on all passengers arriving at Italian airports. Precautionary health checks, which involving taking people's temperature with thermal scanners or thermometers to monitor for signs of fever, will be extended to air passengers transiting through Italian airports.
The government has dispatched a military plane to China to evacuate a 17-year-old Italian national who was barred from another repatriation flight after showing signs of fever, according to Foreign Minister on 10 February. The evacuees are being held in precautionary quarantine at a military facility in the south of Rome for 14 days.",,,,Media,https://www.thelocal.it/20200211/coronavirus-italy-ready-to-start-health-checks-in-train-stations-if-necessary,,2020-02-12,,2020-02-12,9261
24676,OxCGRT2638,OxCGRT,OXCGRT008826,EURO,Italy,ITA,380,national,,,,C1 - school closing - 3,4.1.2,Social and physical distancing measures,School measures,Closing,General,,,http://www.governo.it/it/articolo/coronavirus-firmato-il-dpcm-4-marzo-2020/14241,Required,,,,,,2020-03-05,,,9261
24695,OxCGRT2657,OxCGRT,OXCGRT008841,EURO,Italy,ITA,380,national,,,,C5 - close public transport  - 1,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,1,,,"Public transport is reduced by 75%, but remain operational throughout the country https://web.archive.org/web/20200413215333/https://www.ilsole24ore.com/art/la-battaglia-trasporto-pubblico-regione-vuole-chiudere-milano-intende-garantire-lavoratori-ADVcEhE?refresh_ce=1",Recommended,,,,,,2020-03-20,,,9261
13524,GPHIN01806,GPHIN,1806,EURO,Italy,ITA,380,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Syracuse University Abroad has suspended all student-life activities and field trips outside SU’s Florence Center amid the spread of the novel coronavirus in northern Italy.
The Italian Public Authorities suspended all school trips in the country shortly after the disease was reported to have spread outside of Asia, SU Abroad announced in an email to students Monday 24 February.",,,,Media,https://www.google.com/url?rct=j&sa=t&url=http://dailyorange.com/2020/02/su-abroad-suspends-travel-florence-amid-coronavirus-outbreak/&ct=ga&cd=CAIyGjI0YzdjY2I5MTZhMmQxYjA6Y29tOmVuOlVT&usg=AFQjCNG3GJZf9RRUd2eVHWFt5DN3ojgqiw,,2020-02-25,,2020-02-25,9261
19999,GPHIN06153,GPHIN,6153,EURO,Italy,ITA,380,national,,,,VACCINE/MCM DEPLOYED,7,Biological measures,,,,,,"Italian company Advent-IRBM is working with  Jenner Institute of the University of Oxford to accelerate human testing of a COVID-19 vaccine, which will start in the U.K. at the end of April, involving 550 healthy volunteers. The researcher said if the phase 1 of clinical trials is successful, they expect to have the vaccine ready for use to vaccinate health personnel and law enforcement officers as early as September.",,,,Media,https://www.aa.com.tr/en/europe/italy-uk-team-hopes-to-have-covid-19-vaccine-in-sept/1804516,,2020-04-16,,2020-04-16,9261
29074,CSHVienna_1469,CSHVienna,1469,EURO,Italy,ITA,380,other,"ten municipalities ( Codogno , Castiglione d'Adda , Casalpusterlengo, Fombio , Maleo , Somaglia , Bertonico , Terranova dei Passerini , Castelgerundo and San Fiorano )",Social distancing,Small gathering cancellation,Closure of non-essential shops,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,,,,". closure of all commercial activities, excluding businesses commercial for the purchase of basic necessities",,,,,https://www.gazzettaufficiale.it/eli/id/2020/02/23/20G00020/sg --- http://www.quotidianosanita.it/scienza-e-farmaci/articolo.php?articolo_id=81547,,2020-02-23,,2020-02-23,9261
24674,OxCGRT2636,OxCGRT,OXCGRT008825,EURO,Italy,ITA,380,national,,,,C3 - cancel public events - 2,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",1,,,"https://web.archive.org/web/20200425174014/http://www.governo.it/it/articolo/coronavirus-firmato-il-dpcm-4-marzo-2020/14241    ""shows, events and shows of any kind.. are cancelled""   ""sports events and competitions of all types and disciplines, held in every place, both public and private, are also suspended""",Required,,,,,,2020-03-04,,,9261
15514,GPHIN03400,GPHIN,3400,EURO,Italy,ITA,380,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"Italy ordered the nationwide closure of all restaurants and bars, along with most stores, as it raced to contain the worst coronavirus outbreak outside China.
All shops in the country must stay closed from 12 March, except for food stores and pharmacies. Restaurants and bars, which have been under a 6 p.m. curfew, must also close. The forced closures extend to all activities where workers have contact with clients, including hairdressers and beauticians.",,,,Media,https://www.wsj.com/articles/italy-hardens-nationwide-quarantine-11583962093,,2020-03-11,,2020-03-11,9261
20479,GPHIN06434,GPHIN,6434,EURO,Italy,ITA,380,national,,,,RESTRICTING OR LIMITING GATHERINGS,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",,,,Italian scientists want the government to conduct psychological tests on a sample of the population to determine how long people can endure a lockdown and stay confined to their homes.  The Mediterranean country's 60 million citizens have been barred from walking more than 200 metres (650 feet) from their homes without a significant reason. Reports of domestic abuse have surged and scientists worry about the impact of such isolation on the elderly and the more vulnerable.,,,,Media,https://www.aljazeera.com/news/2020/04/coronavirus-deaths-exceed-40000-live-updates-200419233722851.html,,2020-04-20,,2020-04-20,9261
29046,CSHVienna_1444,CSHVienna,1444,EURO,Italy,ITA,380,national,,Risk communication,Actively communicate with healthcare professionals,"Sensitization of hospital, medico-social and liberal health professionals",8.2,Other measures,,Scaling up,,,,". It was also agreed to issue a circular to the institutions, bodies and professional organizations concerned prepared by the Directorate-General for Prevention containing operational indications.",,,,,http://www.salute.gov.it/portale/news/p3_2_4_1_1.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5373,,2020-01-23,,2020-01-23,9261
4233,ACAPS_4233,ACAPS,6140,EURO,Italy,ITA,380,national,,Public health measures,,Other public health measures enforced,2,Environmental measures,,,No,,,Mobilization of the National Fire Brigade,Not applicable,Introduction / extension of measures,Ministry of the Interior,Government,https://www.interno.gov.it/it/notizie/vigili-fuoco-mobilitati-lemergenza-covid-19,,2020-04-16,,2020-04-18,9261
16699,GPHIN04290,GPHIN,4290,EURO,Italy,ITA,380,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"A new study from Italian researchers suggests that the SARS-CoV-2 coronavirus, which is the cause of the COVID-19 disease currently causing a global health crisis, is relatively slow to mutate – meaning that any effective vaccine that is developed to prevent people from getting infected should be broadly effective across geographically separated populations over a relatively long period of time.",,,,Media,,,2020-03-25,,2020-03-25,9261
29079,CSHVienna_1472,CSHVienna,1472,EURO,Italy,ITA,380,national,,Risk communication,Educate and actively communicate with the public,Enhance communication to the public,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"Spot in the national TV. �Let's help each other. Together we can do it �. A video featuring Amadeus, which makes its popularity available to the Public Service, to make everyone aware of the good daily practices that help contain the risk of Covid-19 coronavirus infection.",,,,,http://www.salute.gov.it/portale/news/p3_2_4_1_1.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5457,,2020-02-25,,2020-02-25,9261
